Survey_Date,Age,Age_group,Gender,Region,Industry,Job_Role,Work_Arrangement,Hours_Per_Week,Mental_Health_Status,Burnout_Level,Burnout_score,Work_Life_Balance_Score,Physical_Health_Issues,Social_Isolation_Score,Salary_Range
2025-06-04,24,20-35,Male,Oceania,Professional Services,IT Support,Remote,53,None,High,9,2,Back Pain; Shoulder Pain,3,$40K-60K
2025-06-04,63,51-65,Female,South America,Marketing,IT Support,Remote,57,Stress Disorder,Low,3,4,Back Pain; Shoulder Pain; Eye Strain,2,$60K-80K
2025-06-05,50,36-50,Female,Asia,Manufacturing,IT Support,Onsite,40,ADHD,High,9,3,Back Pain,1,$80K-100K
2025-06-05,57,51-65,Male,South America,Technology,IT Support,Hybrid,65,Stress Disorder,Medium,4,1,Back Pain; Eye Strain; Neck Pain,2,$40K-60K
2025-06-05,49,36-50,Male,Asia,Technology,IT Support,Remote,39,None,High,9,1,Shoulder Pain; Eye Strain,4,$60K-80K
2025-06-05,30,20-35,Female,Oceania,Professional Services,IT Support,Hybrid,41,ADHD,Low,1,3,Shoulder Pain,2,$80K-100K
2025-06-05,32,20-35,Female,Oceania,Professional Services,IT Support,Onsite,61,None,High,8,4,Back Pain; Eye Strain; Wrist Pain,3,$100K-120K
2025-06-05,55,51-65,Male,Asia,Finance,IT Support,Onsite,64,Depression,Low,3,4,Back Pain; Eye Strain,3,$100K-120K
2025-06-06,30,20-35,Male,Oceania,Professional Services,IT Support,Hybrid,57,None,High,8,3,Back Pain; Shoulder Pain; Eye Strain,2,$40K-60K
2025-06-06,43,36-50,Female,Asia,Finance,IT Support,Onsite,64,Stress Disorder,High,7,2,Back Pain; Shoulder Pain; Neck Pain,2,$80K-100K
2025-06-06,22,20-35,Male,Africa,Professional Services,IT Support,Onsite,59,PTSD,Low,1,3,Back Pain; Shoulder Pain; Wrist Pain,4,$60K-80K
2025-06-07,45,36-50,Male,Oceania,Customer Service,IT Support,Remote,60,Depression,High,7,1,Back Pain; Shoulder Pain; Wrist Pain,5,$60K-80K
2025-06-07,23,20-35,Female,South America,Professional Services,IT Support,Onsite,61,Depression,Low,2,3,Shoulder Pain; Wrist Pain,1,$100K-120K
2025-06-07,31,20-35,Male,North America,Finance,IT Support,Onsite,63,Depression,Medium,5,1,Shoulder Pain; Eye Strain,3,$80K-100K
2025-06-07,65,51-65,Male,South America,Technology,IT Support,Hybrid,61,None,Medium,5,3,Eye Strain; Neck Pain,3,$40K-60K
2025-06-07,25,20-35,Male,North America,Healthcare,IT Support,Onsite,51,Stress Disorder,High,9,3,Back Pain,2,$60K-80K
2025-06-07,50,36-50,Female,Africa,Education,IT Support,Onsite,56,Stress Disorder,High,9,3,Back Pain,5,$80K-100K
2025-06-08,26,20-35,Male,Oceania,Technology,IT Support,Hybrid,61,Depression,High,9,3,Back Pain; Eye Strain,3,$40K-60K
2025-06-08,42,36-50,Male,Europe,Education,IT Support,Onsite,55,Anxiety,Low,3,1,Back Pain; Shoulder Pain; Eye Strain,3,$100K-120K
2025-06-08,47,36-50,Male,Oceania,Finance,IT Support,Onsite,56,Depression,Medium,5,3,Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,2,$60K-80K
2025-06-08,40,36-50,Male,Oceania,Marketing,IT Support,Hybrid,39,Depression,Medium,6,4,Back Pain; Eye Strain; Neck Pain,4,$100K-120K
2025-06-08,34,20-35,Male,North America,Education,IT Support,Onsite,50,Stress Disorder,Medium,5,5,Shoulder Pain; Neck Pain,2,$120K+
2025-06-09,58,51-65,Male,Asia,Professional Services,IT Support,Remote,49,Anxiety,High,10,1,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,4,$120K+
2025-06-09,26,20-35,Female,North America,Professional Services,IT Support,Hybrid,40,Anxiety,Low,1,3,Shoulder Pain,5,$80K-100K
2025-06-09,61,51-65,Male,Africa,Technology,IT Support,Onsite,40,Burnout,High,9,2,Shoulder Pain; Neck Pain,1,$60K-80K
2025-06-09,65,51-65,Male,Europe,Technology,IT Support,Remote,54,PTSD,High,8,4,Neck Pain,2,$80K-100K
2025-06-10,29,20-35,Male,South America,Education,IT Support,Hybrid,59,PTSD,Medium,6,4,Eye Strain,5,$60K-80K
2025-06-10,58,51-65,Male,Africa,Professional Services,IT Support,Onsite,35,Depression,Medium,4,3,Back Pain; Eye Strain; Neck Pain,3,$60K-80K
2025-06-10,29,20-35,Male,Europe,Technology,IT Support,Hybrid,41,Burnout,Medium,5,2,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,1,$80K-100K
2025-06-10,60,51-65,Male,North America,Technology,IT Support,Hybrid,59,None,High,9,4,Shoulder Pain,3,$40K-60K
2025-06-10,59,51-65,Female,Oceania,Professional Services,IT Support,Onsite,63,ADHD,Medium,5,2,Back Pain,1,$40K-60K
2025-06-10,28,20-35,Female,North America,Healthcare,IT Support,Onsite,59,Stress Disorder,Low,2,2,Eye Strain,3,$60K-80K
2025-06-10,50,36-50,Female,Europe,Professional Services,IT Support,Onsite,54,None,Medium,5,3,Eye Strain,1,$80K-100K
2025-06-11,33,20-35,Female,Africa,Education,IT Support,Remote,52,Depression,High,10,2,Shoulder Pain,3,$80K-100K
2025-06-11,64,51-65,Female,Asia,Education,IT Support,Remote,45,Anxiety,High,9,5,Back Pain; Eye Strain; Neck Pain; Wrist Pain,3,$80K-100K
2025-06-11,36,36-50,Female,South America,Healthcare,IT Support,Hybrid,61,ADHD,Medium,4,1,Back Pain; Shoulder Pain; Eye Strain,2,$100K-120K
2025-06-11,47,36-50,Female,Europe,Professional Services,IT Support,Hybrid,42,ADHD,Medium,5,4,Back Pain; Neck Pain,2,$120K+
2025-06-11,22,20-35,Male,Asia,Professional Services,IT Support,Onsite,55,None,Medium,6,4,Back Pain,3,$60K-80K
2025-06-11,33,20-35,Male,North America,Education,IT Support,Hybrid,62,ADHD,Medium,4,1,Back Pain; Shoulder Pain; Eye Strain,5,$80K-100K
2025-06-12,24,20-35,Female,Oceania,Manufacturing,IT Support,Hybrid,64,Burnout,High,7,3,Back Pain; Eye Strain; Neck Pain,1,$60K-80K
2025-06-12,53,51-65,Female,South America,Finance,IT Support,Onsite,47,Depression,High,7,3,Wrist Pain,1,$40K-60K
2025-06-12,54,51-65,Non-binary,Oceania,Manufacturing,IT Support,Onsite,41,Anxiety,Low,3,3,Back Pain; Eye Strain; Neck Pain,3,$100K-120K
2025-06-12,51,51-65,Male,Oceania,Professional Services,IT Support,Onsite,57,Depression,Low,2,5,Neck Pain,2,$100K-120K
2025-06-12,39,36-50,Male,North America,Retail,IT Support,Hybrid,40,None,High,8,4,Back Pain; Shoulder Pain; Neck Pain,2,$60K-80K
2025-06-12,44,36-50,Female,Asia,Professional Services,IT Support,Onsite,49,ADHD,Medium,5,3,Shoulder Pain; Eye Strain; Neck Pain,3,$80K-100K
2025-06-13,24,20-35,Female,Europe,Education,IT Support,Onsite,41,None,Low,2,2,Back Pain; Shoulder Pain; Eye Strain,5,$100K-120K
2025-06-13,52,51-65,Female,South America,Retail,IT Support,Onsite,37,Depression,Low,1,1,Back Pain; Shoulder Pain; Eye Strain,3,$40K-60K
2025-06-13,24,20-35,Male,Africa,Technology,IT Support,Remote,57,None,High,9,1,Back Pain; Shoulder Pain,3,$40K-60K
2025-06-14,62,51-65,Female,North America,Professional Services,IT Support,Onsite,60,Anxiety,Medium,6,3,Shoulder Pain; Neck Pain,2,$40K-60K
2025-06-14,61,51-65,Male,North America,Education,IT Support,Hybrid,64,None,Low,3,5,Shoulder Pain; Eye Strain; Neck Pain,3,$40K-60K
2025-06-14,46,36-50,Male,Oceania,Technology,IT Support,Hybrid,47,ADHD,Medium,5,1,None,2,$100K-120K
2025-06-15,49,36-50,Female,North America,Professional Services,IT Support,Remote,49,Anxiety,Low,3,1,Neck Pain,3,$80K-100K
2025-06-15,59,51-65,Male,Asia,Healthcare,IT Support,Onsite,38,None,Low,3,4,Shoulder Pain; Eye Strain,2,$60K-80K
2025-06-15,47,36-50,Female,Europe,Healthcare,IT Support,Onsite,45,None,Low,1,4,None,3,$80K-100K
2025-06-15,39,36-50,Female,Europe,Technology,IT Support,Onsite,52,Anxiety,High,9,5,Back Pain; Eye Strain; Neck Pain,3,$60K-80K
2025-06-15,44,36-50,Female,Oceania,Customer Service,IT Support,Hybrid,51,ADHD,Medium,4,4,Back Pain,1,$120K+
2025-06-15,65,51-65,Male,Asia,Customer Service,IT Support,Remote,61,Stress Disorder,High,9,4,None,2,$60K-80K
2025-06-15,60,51-65,Female,Africa,Manufacturing,IT Support,Hybrid,37,Stress Disorder,High,7,3,Shoulder Pain; Wrist Pain,3,$60K-80K
2025-06-16,29,20-35,Male,South America,Professional Services,IT Support,Onsite,54,Stress Disorder,Low,1,3,Back Pain; Shoulder Pain; Eye Strain,1,$60K-80K
2025-06-16,45,36-50,Female,South America,Education,IT Support,Remote,47,None,Medium,4,3,Eye Strain,4,$40K-60K
2025-06-16,24,20-35,Female,Europe,Professional Services,IT Support,Remote,43,PTSD,High,8,3,Back Pain; Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-16,38,36-50,Male,Europe,Professional Services,IT Support,Hybrid,45,Burnout,Medium,4,4,Shoulder Pain,3,$60K-80K
2025-06-16,60,51-65,Non-binary,Africa,Technology,IT Support,Hybrid,50,None,High,9,3,Shoulder Pain; Neck Pain,3,$100K-120K
2025-06-17,24,20-35,Male,Oceania,Professional Services,IT Support,Hybrid,60,Anxiety,Medium,5,4,Neck Pain,4,$60K-80K
2025-06-17,45,36-50,Prefer not to say,Asia,Finance,IT Support,Remote,60,Stress Disorder,Low,2,5,Eye Strain,5,$80K-100K
2025-06-17,53,51-65,Male,South America,Finance,IT Support,Onsite,42,Stress Disorder,High,9,3,Eye Strain,3,$120K+
2025-06-17,63,51-65,Female,Africa,Professional Services,IT Support,Onsite,52,ADHD,High,8,3,Eye Strain,2,$60K-80K
2025-06-17,51,51-65,Female,Asia,Technology,IT Support,Onsite,65,Stress Disorder,Medium,5,3,Eye Strain,1,$80K-100K
2025-06-17,36,36-50,Female,North America,Finance,IT Support,Onsite,42,Depression,Medium,6,2,Back Pain; Eye Strain,4,$80K-100K
2025-06-17,50,36-50,Male,South America,Marketing,IT Support,Onsite,51,None,High,9,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,4,$40K-60K
2025-06-17,57,51-65,Male,Europe,Healthcare,IT Support,Onsite,43,None,High,10,3,Eye Strain,1,$60K-80K
2025-06-17,65,51-65,Male,North America,Marketing,IT Support,Hybrid,48,None,Medium,5,3,Shoulder Pain,2,$40K-60K
2025-06-17,57,51-65,Male,Oceania,Professional Services,IT Support,Onsite,42,Depression,Medium,6,4,Back Pain; Eye Strain,3,$40K-60K
2025-06-17,27,20-35,Male,Africa,Marketing,IT Support,Hybrid,43,Burnout,High,9,3,Back Pain; Shoulder Pain,2,$80K-100K
2025-06-18,41,36-50,Female,North America,Professional Services,IT Support,Onsite,41,PTSD,High,10,1,Shoulder Pain; Eye Strain,3,$60K-80K
2025-06-18,24,20-35,Male,Oceania,Manufacturing,IT Support,Remote,62,Burnout,Medium,4,1,Back Pain; Neck Pain,4,$60K-80K
2025-06-18,57,51-65,Female,South America,Marketing,IT Support,Onsite,56,Burnout,Medium,5,3,Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,5,$80K-100K
2025-06-18,59,51-65,Male,South America,Retail,IT Support,Hybrid,50,Anxiety,Medium,4,3,Eye Strain,2,$80K-100K
2025-06-18,23,20-35,Male,Oceania,Professional Services,IT Support,Onsite,39,Burnout,Low,3,4,Back Pain; Shoulder Pain,1,$80K-100K
2025-06-19,23,20-35,Female,North America,Education,IT Support,Hybrid,51,None,High,8,3,Back Pain; Shoulder Pain; Eye Strain,2,$80K-100K
2025-06-19,36,36-50,Female,North America,Technology,IT Support,Remote,36,None,High,7,3,Back Pain; Eye Strain,2,$40K-60K
2025-06-19,55,51-65,Male,Africa,Technology,IT Support,Remote,50,Depression,High,7,2,Eye Strain; Neck Pain,3,$80K-100K
2025-06-20,31,20-35,Male,Oceania,Marketing,IT Support,Hybrid,57,None,High,8,3,Back Pain; Eye Strain; Neck Pain,4,$120K+
2025-06-20,61,51-65,Male,Oceania,Education,IT Support,Onsite,46,Stress Disorder,Medium,4,4,Eye Strain,3,$100K-120K
2025-06-20,33,20-35,Male,Europe,Technology,IT Support,Onsite,35,Burnout,Low,2,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,2,$100K-120K
2025-06-20,24,20-35,Prefer not to say,North America,Education,IT Support,Remote,37,ADHD,Medium,6,1,Back Pain; Eye Strain,4,$40K-60K
2025-06-20,27,20-35,Male,North America,Technology,IT Support,Hybrid,49,None,High,7,1,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,3,$60K-80K
2025-06-20,23,20-35,Male,Oceania,Customer Service,IT Support,Onsite,46,Anxiety,Medium,6,4,Shoulder Pain; Neck Pain,2,$80K-100K
2025-06-20,29,20-35,Female,Asia,Customer Service,IT Support,Hybrid,42,None,Medium,5,4,Back Pain; Shoulder Pain; Eye Strain,3,$40K-60K
2025-06-21,23,20-35,Female,Europe,Retail,IT Support,Onsite,44,ADHD,High,9,3,None,3,$60K-80K
2025-06-21,65,51-65,Female,Oceania,Professional Services,IT Support,Onsite,48,Stress Disorder,High,7,3,Shoulder Pain,2,$80K-100K
2025-06-21,30,20-35,Male,North America,Finance,IT Support,Hybrid,43,Depression,High,8,2,Shoulder Pain; Eye Strain,1,$60K-80K
2025-06-21,27,20-35,Male,Europe,Professional Services,IT Support,Hybrid,47,Depression,High,7,5,Back Pain; Shoulder Pain; Neck Pain,2,$100K-120K
2025-06-21,44,36-50,Female,Africa,Manufacturing,IT Support,Onsite,48,Burnout,Medium,5,3,Back Pain,4,$80K-100K
2025-06-22,31,20-35,Male,Africa,Finance,IT Support,Remote,53,Depression,Medium,6,5,Back Pain; Shoulder Pain,4,$60K-80K
2025-06-22,58,51-65,Female,North America,Technology,IT Support,Hybrid,50,Anxiety,Medium,4,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$60K-80K
2025-06-22,42,36-50,Male,South America,Healthcare,IT Support,Hybrid,58,None,Medium,4,4,Back Pain; Wrist Pain,3,$80K-100K
2025-06-22,44,36-50,Male,Europe,Education,IT Support,Hybrid,36,None,High,7,2,Shoulder Pain,3,$60K-80K
2025-06-22,59,51-65,Female,North America,Professional Services,IT Support,Onsite,48,Depression,High,8,4,Back Pain; Shoulder Pain; Neck Pain,2,$60K-80K
2025-06-22,57,51-65,Female,Africa,Professional Services,IT Support,Onsite,55,Burnout,Low,1,1,Shoulder Pain; Eye Strain,2,$40K-60K
2025-06-22,38,36-50,Male,Oceania,Retail,IT Support,Hybrid,63,ADHD,Medium,6,3,Back Pain; Shoulder Pain; Eye Strain,2,$60K-80K
2025-06-22,61,51-65,Male,South America,Finance,IT Support,Hybrid,52,Stress Disorder,High,9,2,Eye Strain,2,$120K+
2025-06-23,64,51-65,Male,Africa,Technology,IT Support,Onsite,42,ADHD,Medium,6,4,Shoulder Pain,4,$40K-60K
2025-06-23,45,36-50,Female,Asia,Customer Service,IT Support,Onsite,51,Stress Disorder,High,9,3,Back Pain,1,$60K-80K
2025-06-23,46,36-50,Male,North America,Technology,IT Support,Remote,53,Burnout,Medium,5,3,Back Pain; Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-24,45,36-50,Female,South America,Technology,IT Support,Remote,41,None,High,7,4,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,5,$60K-80K
2025-06-24,36,36-50,Female,South America,Professional Services,IT Support,Hybrid,44,Depression,High,9,1,Shoulder Pain; Eye Strain,4,$60K-80K
2025-06-24,38,36-50,Female,South America,Professional Services,IT Support,Onsite,40,Burnout,Low,3,4,Back Pain; Wrist Pain,1,$80K-100K
2025-06-24,63,51-65,Female,North America,Education,IT Support,Onsite,44,Burnout,Low,3,2,Back Pain; Shoulder Pain; Neck Pain,2,$60K-80K
2025-06-24,51,51-65,Female,South America,Professional Services,IT Support,Remote,54,PTSD,Medium,4,3,Shoulder Pain,3,$40K-60K
2025-06-24,53,51-65,Male,South America,Finance,IT Support,Onsite,36,Depression,Medium,4,3,Shoulder Pain; Eye Strain,1,$40K-60K
2025-06-24,59,51-65,Female,Africa,Technology,IT Support,Hybrid,46,Stress Disorder,High,7,3,Back Pain; Shoulder Pain,3,$100K-120K
2025-06-25,27,20-35,Female,South America,Education,IT Support,Remote,58,Depression,Medium,4,3,Shoulder Pain; Neck Pain,5,$80K-100K
2025-06-25,37,36-50,Female,South America,Professional Services,IT Support,Onsite,59,PTSD,Low,1,2,Back Pain; Eye Strain,3,$60K-80K
2025-06-25,35,20-35,Male,Asia,Marketing,IT Support,Onsite,35,Stress Disorder,Low,2,4,Back Pain; Shoulder Pain; Eye Strain,3,$40K-60K
2025-06-25,55,51-65,Female,Africa,Finance,IT Support,Remote,49,Depression,High,9,2,Back Pain; Eye Strain; Neck Pain,3,$80K-100K
2025-06-25,59,51-65,Female,Africa,Finance,IT Support,Onsite,57,ADHD,Low,2,4,Back Pain; Neck Pain,4,$60K-80K
2025-06-26,32,20-35,Female,Europe,Healthcare,IT Support,Onsite,46,PTSD,Low,1,4,Back Pain; Eye Strain,3,$40K-60K
2025-06-26,31,20-35,Male,North America,Manufacturing,IT Support,Hybrid,40,ADHD,High,9,3,Back Pain; Eye Strain,3,$60K-80K
2025-06-26,37,36-50,Male,Asia,Technology,IT Support,Remote,58,Depression,High,9,2,Back Pain; Eye Strain,2,$40K-60K
2025-06-26,56,51-65,Male,Africa,Healthcare,IT Support,Onsite,65,ADHD,Low,3,1,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,5,$60K-80K
2025-06-01,44,36-50,Female,South America,Retail,Marketing Specialist,Onsite,48,None,Low,3,5,Back Pain; Eye Strain; Neck Pain,3,$80K-100K
2025-06-01,39,36-50,Male,Europe,Technology,Marketing Specialist,Hybrid,55,Burnout,Medium,6,4,Shoulder Pain; Eye Strain; Neck Pain,2,$60K-80K
2025-06-02,41,36-50,Female,Oceania,Retail,Marketing Specialist,Hybrid,46,Stress Disorder,Medium,5,3,Shoulder Pain; Eye Strain,2,$60K-80K
2025-06-02,47,36-50,Male,South America,Professional Services,Marketing Specialist,Onsite,55,Burnout,Low,1,1,Back Pain,1,$60K-80K
2025-06-02,26,20-35,Female,North America,Retail,Marketing Specialist,Onsite,45,ADHD,Medium,6,3,Shoulder Pain; Eye Strain,3,$60K-80K
2025-06-02,56,51-65,Female,Oceania,Manufacturing,Marketing Specialist,Onsite,55,PTSD,Medium,6,2,Back Pain; Shoulder Pain; Wrist Pain,3,$40K-60K
2025-06-02,56,51-65,Male,Oceania,Education,Marketing Specialist,Onsite,63,None,High,8,2,Shoulder Pain; Eye Strain; Neck Pain,3,$80K-100K
2025-06-03,62,51-65,Female,Africa,Professional Services,Marketing Specialist,Hybrid,45,PTSD,Medium,6,4,Back Pain; Shoulder Pain; Wrist Pain,3,$60K-80K
2025-06-03,23,20-35,Male,Oceania,Education,Marketing Specialist,Remote,59,None,Medium,5,5,Back Pain; Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-03,62,51-65,Female,Europe,Customer Service,Marketing Specialist,Onsite,49,ADHD,Low,1,5,None,4,$120K+
2025-06-03,65,51-65,Male,Europe,Technology,Marketing Specialist,Hybrid,59,None,Medium,5,3,Back Pain; Shoulder Pain; Eye Strain,3,$80K-100K
2025-06-03,58,51-65,Female,Europe,Manufacturing,Marketing Specialist,Onsite,53,None,High,9,4,Back Pain,1,$80K-100K
2025-06-03,55,51-65,Female,Oceania,Healthcare,Marketing Specialist,Onsite,36,Anxiety,High,10,3,Back Pain; Wrist Pain,3,$60K-80K
2025-06-03,50,36-50,Male,Europe,Manufacturing,Marketing Specialist,Remote,56,Stress Disorder,Medium,4,4,Back Pain; Neck Pain,4,$100K-120K
2025-06-03,64,51-65,Female,Europe,Marketing,Marketing Specialist,Hybrid,42,Anxiety,Medium,5,3,Neck Pain,4,$60K-80K
2025-06-04,25,20-35,Female,Asia,Marketing,Marketing Specialist,Hybrid,47,Burnout,High,7,4,Shoulder Pain; Neck Pain,2,$60K-80K
2025-06-04,56,51-65,Female,Europe,Finance,Marketing Specialist,Hybrid,50,Burnout,High,9,3,Eye Strain; Neck Pain; Wrist Pain,1,$60K-80K
2025-06-04,52,51-65,Female,Oceania,Professional Services,Marketing Specialist,Onsite,53,Anxiety,Medium,4,1,None,2,$60K-80K
2025-06-05,33,20-35,Male,Oceania,Finance,Marketing Specialist,Remote,43,Stress Disorder,High,10,4,Shoulder Pain; Eye Strain,4,$60K-80K
2025-06-05,27,20-35,Female,Africa,Customer Service,Marketing Specialist,Hybrid,57,Burnout,Low,2,3,Back Pain; Shoulder Pain; Eye Strain,1,$60K-80K
2025-06-05,29,20-35,Male,Europe,Finance,Marketing Specialist,Onsite,44,Depression,High,9,5,Eye Strain; Neck Pain,2,$80K-100K
2025-06-05,62,51-65,Male,Asia,Healthcare,Marketing Specialist,Hybrid,49,PTSD,Medium,4,5,Neck Pain,2,$60K-80K
2025-06-05,34,20-35,Female,North America,Finance,Marketing Specialist,Onsite,40,Depression,Medium,4,5,Back Pain; Eye Strain,4,$80K-100K
2025-06-06,38,36-50,Male,Africa,Education,Marketing Specialist,Onsite,57,Anxiety,High,10,2,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,1,$60K-80K
2025-06-06,35,20-35,Male,Europe,Retail,Marketing Specialist,Onsite,57,None,Medium,5,3,Eye Strain; Wrist Pain,3,$100K-120K
2025-06-06,59,51-65,Male,South America,Professional Services,Marketing Specialist,Onsite,64,None,Low,2,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$80K-100K
2025-06-06,38,36-50,Male,North America,Professional Services,Marketing Specialist,Hybrid,49,None,Medium,4,3,None,3,$100K-120K
2025-06-06,50,36-50,Male,Europe,Technology,Marketing Specialist,Hybrid,62,Stress Disorder,Low,3,5,Neck Pain,1,$60K-80K
2025-06-07,49,36-50,Male,Europe,Finance,Marketing Specialist,Onsite,50,PTSD,High,7,3,Back Pain; Shoulder Pain; Eye Strain,2,$40K-60K
2025-06-07,48,36-50,Male,Oceania,Manufacturing,Marketing Specialist,Onsite,46,None,Medium,6,2,Shoulder Pain,2,$80K-100K
2025-06-07,60,51-65,Male,Europe,Technology,Marketing Specialist,Hybrid,36,Stress Disorder,Medium,6,3,Neck Pain,2,$80K-100K
2025-06-07,34,20-35,Female,Africa,Professional Services,Marketing Specialist,Onsite,48,Burnout,Medium,5,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,1,$60K-80K
2025-06-07,49,36-50,Male,Africa,Finance,Marketing Specialist,Onsite,51,None,Medium,6,1,Neck Pain,1,$40K-60K
2025-06-08,26,20-35,Female,Africa,Professional Services,Marketing Specialist,Hybrid,61,None,Medium,4,1,Shoulder Pain; Neck Pain; Wrist Pain,2,$40K-60K
2025-06-08,38,36-50,Female,North America,Healthcare,Marketing Specialist,Remote,64,Anxiety,High,8,3,None,3,$60K-80K
2025-06-08,48,36-50,Male,Asia,Professional Services,Marketing Specialist,Hybrid,50,Stress Disorder,Medium,6,5,Eye Strain; Neck Pain,4,$80K-100K
2025-06-08,35,20-35,Female,North America,Technology,Marketing Specialist,Onsite,43,ADHD,High,10,3,Back Pain; Shoulder Pain; Neck Pain; Wrist Pain,3,$40K-60K
2025-06-08,57,51-65,Female,North America,Manufacturing,Marketing Specialist,Onsite,45,None,Low,1,2,Back Pain; Shoulder Pain; Wrist Pain,2,$80K-100K
2025-06-09,56,51-65,Female,Asia,Professional Services,Marketing Specialist,Remote,47,Anxiety,Low,3,4,Back Pain,5,$60K-80K
2025-06-09,43,36-50,Female,Africa,Professional Services,Marketing Specialist,Onsite,57,None,Medium,5,5,Back Pain; Shoulder Pain; Eye Strain,1,$40K-60K
2025-06-09,61,51-65,Female,Oceania,Finance,Marketing Specialist,Onsite,44,ADHD,Medium,5,2,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,1,$60K-80K
2025-06-10,52,51-65,Female,Europe,Professional Services,Marketing Specialist,Onsite,35,Anxiety,Medium,4,3,Eye Strain; Wrist Pain,3,$80K-100K
2025-06-10,60,51-65,Male,North America,Customer Service,Marketing Specialist,Onsite,65,Depression,Low,3,3,Back Pain; Shoulder Pain; Eye Strain,3,$100K-120K
2025-06-10,25,20-35,Male,North America,Finance,Marketing Specialist,Onsite,51,None,Low,3,3,Back Pain; Eye Strain,2,$80K-100K
2025-06-10,60,51-65,Non-binary,Asia,Finance,Marketing Specialist,Remote,36,None,High,10,3,Back Pain; Shoulder Pain; Eye Strain,4,$40K-60K
2025-06-10,40,36-50,Male,Africa,Customer Service,Marketing Specialist,Hybrid,65,None,Medium,6,3,Eye Strain; Neck Pain; Wrist Pain,3,$40K-60K
2025-06-10,58,51-65,Female,Europe,Manufacturing,Marketing Specialist,Hybrid,43,ADHD,Low,1,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$60K-80K
